"Prices","year","month","State"
6.33,2005,12,"North Dakota"
6.37,2006,1,"North Dakota"
6.5,2006,2,"North Dakota"
6.41,2006,3,"North Dakota"
6.88,2006,4,"North Dakota"
7.53,2006,5,"North Dakota"
7.89,2006,6,"North Dakota"
8.07,2006,7,"North Dakota"
8.01,2006,8,"North Dakota"
8.25,2006,9,"North Dakota"
7.75,2006,10,"North Dakota"
6.95,2006,11,"North Dakota"
6.42,2006,12,"North Dakota"
6.35,2007,1,"North Dakota"
6.22,2007,2,"North Dakota"
6.94,2007,3,"North Dakota"
6.84,2007,4,"North Dakota"
7.82,2007,5,"North Dakota"
8.4,2007,6,"North Dakota"
8.3,2007,7,"North Dakota"
8.02,2007,8,"North Dakota"
8.26,2007,9,"North Dakota"
7.91,2007,10,"North Dakota"
7.38,2007,11,"North Dakota"
6.98,2007,12,"North Dakota"
6.61,2008,1,"North Dakota"
6.97,2008,2,"North Dakota"
6.96,2008,3,"North Dakota"
7.4,2008,4,"North Dakota"
7.73,2008,5,"North Dakota"
8.62,2008,6,"North Dakota"
8.5,2008,7,"North Dakota"
8.4,2008,8,"North Dakota"
8.58,2008,9,"North Dakota"
8.34,2008,10,"North Dakota"
7.57,2008,11,"North Dakota"
6.84,2008,12,"North Dakota"
6.57,2009,1,"North Dakota"
6.92,2009,2,"North Dakota"
6.87,2009,3,"North Dakota"
7.36,2009,4,"North Dakota"
8.26,2009,5,"North Dakota"
8.87,2009,6,"North Dakota"
8.91,2009,7,"North Dakota"
8.93,2009,8,"North Dakota"
8.72,2009,9,"North Dakota"
7.85,2009,10,"North Dakota"
7.56,2009,11,"North Dakota"
6.99,2009,12,"North Dakota"
6.83,2010,1,"North Dakota"
7.06,2010,2,"North Dakota"
7.3,2010,3,"North Dakota"
7.92,2010,4,"North Dakota"
8.51,2010,5,"North Dakota"
9.4,2010,6,"North Dakota"
9.46,2010,7,"North Dakota"
9.36,2010,8,"North Dakota"
9.53,2010,9,"North Dakota"
8.99,2010,10,"North Dakota"
8.13,2010,11,"North Dakota"
7.71,2010,12,"North Dakota"
6.97,2011,1,"North Dakota"
7.36,2011,2,"North Dakota"
7.55,2011,3,"North Dakota"
8.34,2011,4,"North Dakota"
9.08,2011,5,"North Dakota"
10.3,2011,6,"North Dakota"
9.95,2011,7,"North Dakota"
10.14,2011,8,"North Dakota"
10.12,2011,9,"North Dakota"
9.33,2011,10,"North Dakota"
8.66,2011,11,"North Dakota"
8.41,2011,12,"North Dakota"
7.65,2012,1,"North Dakota"
8.12,2012,2,"North Dakota"
8.43,2012,3,"North Dakota"
9.22,2012,4,"North Dakota"
9.6,2012,5,"North Dakota"
10.57,2012,6,"North Dakota"
10,2012,7,"North Dakota"
10.27,2012,8,"North Dakota"
10.47,2012,9,"North Dakota"
9.42,2012,10,"North Dakota"
8.61,2012,11,"North Dakota"
8.61,2012,12,"North Dakota"
7.72,2013,1,"North Dakota"
8.26,2013,2,"North Dakota"
8.41,2013,3,"North Dakota"
8.63,2013,4,"North Dakota"
9.64,2013,5,"North Dakota"
10.89,2013,6,"North Dakota"
10.28,2013,7,"North Dakota"
10.88,2013,8,"North Dakota"
10.66,2013,9,"North Dakota"
9.72,2013,10,"North Dakota"
8.9,2013,11,"North Dakota"
8.56,2013,12,"North Dakota"
7.7,2014,1,"North Dakota"
8.28,2014,2,"North Dakota"
8.53,2014,3,"North Dakota"
9.06,2014,4,"North Dakota"
9.87,2014,5,"North Dakota"
11.16,2014,6,"North Dakota"
10.85,2014,7,"North Dakota"
10.83,2014,8,"North Dakota"
10.84,2014,9,"North Dakota"
9.77,2014,10,"North Dakota"
8.65,2014,11,"North Dakota"
8.22,2014,12,"North Dakota"
8.24,2015,1,"North Dakota"
8.61,2015,2,"North Dakota"
8.67,2015,3,"North Dakota"
9.99,2015,4,"North Dakota"
10.33,2015,5,"North Dakota"
11.43,2015,6,"North Dakota"
10.99,2015,7,"North Dakota"
11,2015,8,"North Dakota"
11.03,2015,9,"North Dakota"
10.43,2015,10,"North Dakota"
9.19,2015,11,"North Dakota"
8.73,2015,12,"North Dakota"
8.56,2016,1,"North Dakota"
9.41,2016,2,"North Dakota"
9.82,2016,3,"North Dakota"
10.52,2016,4,"North Dakota"
11.07,2016,5,"North Dakota"
11.39,2016,6,"North Dakota"
11.26,2016,7,"North Dakota"
11.38,2016,8,"North Dakota"
11.88,2016,9,"North Dakota"
5.26,2001,1,"Nebraska"
5.6,2001,2,"Nebraska"
5.7,2001,3,"Nebraska"
6.01,2001,4,"Nebraska"
6.44,2001,5,"Nebraska"
7.44,2001,6,"Nebraska"
7.44,2001,7,"Nebraska"
7.4,2001,8,"Nebraska"
7.37,2001,9,"Nebraska"
6.57,2001,10,"Nebraska"
6.31,2001,11,"Nebraska"
6.04,2001,12,"Nebraska"
5.7,2002,1,"Nebraska"
5.94,2002,2,"Nebraska"
5.98,2002,3,"Nebraska"
6.17,2002,4,"Nebraska"
6.71,2002,5,"Nebraska"
7.4,2002,6,"Nebraska"
7.76,2002,7,"Nebraska"
7.66,2002,8,"Nebraska"
7.58,2002,9,"Nebraska"
6.72,2002,10,"Nebraska"
6.3,2002,11,"Nebraska"
5.97,2002,12,"Nebraska"
5.75,2003,1,"Nebraska"
5.93,2003,2,"Nebraska"
6.07,2003,3,"Nebraska"
6.45,2003,4,"Nebraska"
6.81,2003,5,"Nebraska"
7.99,2003,6,"Nebraska"
7.94,2003,7,"Nebraska"
7.9,2003,8,"Nebraska"
7.85,2003,9,"Nebraska"
6.83,2003,10,"Nebraska"
6.46,2003,11,"Nebraska"
5.94,2003,12,"Nebraska"
5.76,2004,1,"Nebraska"
5.97,2004,2,"Nebraska"
6.21,2004,3,"Nebraska"
6.78,2004,4,"Nebraska"
6.93,2004,5,"Nebraska"
7.9,2004,6,"Nebraska"
8.23,2004,7,"Nebraska"
8.21,2004,8,"Nebraska"
7.99,2004,9,"Nebraska"
6.87,2004,10,"Nebraska"
6.74,2004,11,"Nebraska"
6.12,2004,12,"Nebraska"
5.75,2005,1,"Nebraska"
6.19,2005,2,"Nebraska"
6.47,2005,3,"Nebraska"
6.64,2005,4,"Nebraska"
7.17,2005,5,"Nebraska"
8,2005,6,"Nebraska"
8.27,2005,7,"Nebraska"
8.32,2005,8,"Nebraska"
8.24,2005,9,"Nebraska"
7.06,2005,10,"Nebraska"
6.79,2005,11,"Nebraska"
6.2,2005,12,"Nebraska"
5.97,2006,1,"Nebraska"
6.73,2006,2,"Nebraska"
6.65,2006,3,"Nebraska"
7.02,2006,4,"Nebraska"
7.62,2006,5,"Nebraska"
8.16,2006,6,"Nebraska"
8.51,2006,7,"Nebraska"
8.47,2006,8,"Nebraska"
8.51,2006,9,"Nebraska"
7.36,2006,10,"Nebraska"
7.11,2006,11,"Nebraska"
6.63,2006,12,"Nebraska"
6.47,2007,1,"Nebraska"
6.4,2007,2,"Nebraska"
6.78,2007,3,"Nebraska"
7.34,2007,4,"Nebraska"
7.6,2007,5,"Nebraska"
8.71,2007,6,"Nebraska"
8.82,2007,7,"Nebraska"
8.77,2007,8,"Nebraska"
8.84,2007,9,"Nebraska"
7.62,2007,10,"Nebraska"
7.27,2007,11,"Nebraska"
6.6,2007,12,"Nebraska"
6.48,2008,1,"Nebraska"
6.75,2008,2,"Nebraska"
7.15,2008,3,"Nebraska"
7.45,2008,4,"Nebraska"
7.96,2008,5,"Nebraska"
9.38,2008,6,"Nebraska"
8.92,2008,7,"Nebraska"
9.16,2008,8,"Nebraska"
9.36,2008,9,"Nebraska"
8.07,2008,10,"Nebraska"
7.71,2008,11,"Nebraska"
6.98,2008,12,"Nebraska"
6.98,2009,1,"Nebraska"
7.66,2009,2,"Nebraska"
7.73,2009,3,"Nebraska"
8.07,2009,4,"Nebraska"
8.73,2009,5,"Nebraska"
9.89,2009,6,"Nebraska"
9.98,2009,7,"Nebraska"
10.04,2009,8,"Nebraska"
9.93,2009,9,"Nebraska"
8.64,2009,10,"Nebraska"
8.07,2009,11,"Nebraska"
7.63,2009,12,"Nebraska"
7.24,2010,1,"Nebraska"
7.92,2010,2,"Nebraska"
7.93,2010,3,"Nebraska"
8.64,2010,4,"Nebraska"
9.2,2010,5,"Nebraska"
10.03,2010,6,"Nebraska"
10.38,2010,7,"Nebraska"
10.3,2010,8,"Nebraska"
10.22,2010,9,"Nebraska"
9.1,2010,10,"Nebraska"
8.87,2010,11,"Nebraska"
7.98,2010,12,"Nebraska"
7.79,2011,1,"Nebraska"
8.07,2011,2,"Nebraska"
8.39,2011,3,"Nebraska"
8.97,2011,4,"Nebraska"
9.11,2011,5,"Nebraska"
10.45,2011,6,"Nebraska"
10.8,2011,7,"Nebraska"
10.67,2011,8,"Nebraska"
11,2011,9,"Nebraska"
9.62,2011,10,"Nebraska"
9.04,2011,11,"Nebraska"
8.43,2011,12,"Nebraska"
8.61,2012,1,"Nebraska"
8.86,2012,2,"Nebraska"
9.16,2012,3,"Nebraska"
9.95,2012,4,"Nebraska"
9.68,2012,5,"Nebraska"
10.71,2012,6,"Nebraska"
11.38,2012,7,"Nebraska"
11.24,2012,8,"Nebraska"
11.5,2012,9,"Nebraska"
10.43,2012,10,"Nebraska"
9.43,2012,11,"Nebraska"
9.13,2012,12,"Nebraska"
8.73,2013,1,"Nebraska"
9.28,2013,2,"Nebraska"
9.43,2013,3,"Nebraska"
9.67,2013,4,"Nebraska"
10.13,2013,5,"Nebraska"
11.69,2013,6,"Nebraska"
12,2013,7,"Nebraska"
11.93,2013,8,"Nebraska"
11.85,2013,9,"Nebraska"
10.48,2013,10,"Nebraska"
9.93,2013,11,"Nebraska"
9.18,2013,12,"Nebraska"
8.89,2014,1,"Nebraska"
9.12,2014,2,"Nebraska"
9.43,2014,3,"Nebraska"
10.09,2014,4,"Nebraska"
10.5,2014,5,"Nebraska"
11.46,2014,6,"Nebraska"
12.22,2014,7,"Nebraska"
12.03,2014,8,"Nebraska"
12.06,2014,9,"Nebraska"
10.73,2014,10,"Nebraska"
10.09,2014,11,"Nebraska"
9.29,2014,12,"Nebraska"
9.01,2015,1,"Nebraska"
9.52,2015,2,"Nebraska"
9.59,2015,3,"Nebraska"
10.44,2015,4,"Nebraska"
10.81,2015,5,"Nebraska"
11.89,2015,6,"Nebraska"
12.03,2015,7,"Nebraska"
11.9,2015,8,"Nebraska"
12.07,2015,9,"Nebraska"
10.53,2015,10,"Nebraska"
10.36,2015,11,"Nebraska"
9.53,2015,12,"Nebraska"
9.26,2016,1,"Nebraska"
9.65,2016,2,"Nebraska"
10.31,2016,3,"Nebraska"
10.65,2016,4,"Nebraska"
11.05,2016,5,"Nebraska"
11.9,2016,6,"Nebraska"
12.1,2016,7,"Nebraska"
12.02,2016,8,"Nebraska"
12.34,2016,9,"Nebraska"
6.81,2001,1,"Kansas"
7.09,2001,2,"Kansas"
7.44,2001,3,"Kansas"
7.58,2001,4,"Kansas"
7.86,2001,5,"Kansas"
7.79,2001,6,"Kansas"
8.16,2001,7,"Kansas"
8.34,2001,8,"Kansas"
8.15,2001,9,"Kansas"
7.65,2001,10,"Kansas"
7.09,2001,11,"Kansas"
6.99,2001,12,"Kansas"
6.91,2002,1,"Kansas"
7.07,2002,2,"Kansas"
7.11,2002,3,"Kansas"
7.44,2002,4,"Kansas"
7.79,2002,5,"Kansas"
7.8,2002,6,"Kansas"
8.4,2002,7,"Kansas"
8.14,2002,8,"Kansas"
8.13,2002,9,"Kansas"
7.67,2002,10,"Kansas"
7.28,2002,11,"Kansas"
7.06,2002,12,"Kansas"
6.96,2003,1,"Kansas"
7.14,2003,2,"Kansas"
7.38,2003,3,"Kansas"
7.68,2003,4,"Kansas"
7.8,2003,5,"Kansas"
8.14,2003,6,"Kansas"
8.14,2003,7,"Kansas"
8.23,2003,8,"Kansas"
8.35,2003,9,"Kansas"
7.67,2003,10,"Kansas"
7.26,2003,11,"Kansas"
6.85,2003,12,"Kansas"
6.96,2004,1,"Kansas"
6.92,2004,2,"Kansas"
7.33,2004,3,"Kansas"
7.81,2004,4,"Kansas"
7.82,2004,5,"Kansas"
8.02,2004,6,"Kansas"
8.31,2004,7,"Kansas"
8.52,2004,8,"Kansas"
8.29,2004,9,"Kansas"
7.62,2004,10,"Kansas"
7.64,2004,11,"Kansas"
7.07,2004,12,"Kansas"
6.84,2005,1,"Kansas"
7.2,2005,2,"Kansas"
7.5,2005,3,"Kansas"
7.88,2005,4,"Kansas"
7.71,2005,5,"Kansas"
7.92,2005,6,"Kansas"
8.29,2005,7,"Kansas"
8.55,2005,8,"Kansas"
8.74,2005,9,"Kansas"
8.27,2005,10,"Kansas"
7.77,2005,11,"Kansas"
7.24,2005,12,"Kansas"
7.66,2006,1,"Kansas"
7.59,2006,2,"Kansas"
7.75,2006,3,"Kansas"
8.39,2006,4,"Kansas"
8.38,2006,5,"Kansas"
8.55,2006,6,"Kansas"
8.87,2006,7,"Kansas"
8.84,2006,8,"Kansas"
9.07,2006,9,"Kansas"
8.15,2006,10,"Kansas"
7.53,2006,11,"Kansas"
7.22,2006,12,"Kansas"
7.37,2007,1,"Kansas"
7.46,2007,2,"Kansas"
7.92,2007,3,"Kansas"
8.35,2007,4,"Kansas"
8.41,2007,5,"Kansas"
8.96,2007,6,"Kansas"
8.92,2007,7,"Kansas"
8.63,2007,8,"Kansas"
8.56,2007,9,"Kansas"
8.1,2007,10,"Kansas"
7.67,2007,11,"Kansas"
7.29,2007,12,"Kansas"
7.49,2008,1,"Kansas"
7.6,2008,2,"Kansas"
8.48,2008,3,"Kansas"
8.86,2008,4,"Kansas"
9.15,2008,5,"Kansas"
9.75,2008,6,"Kansas"
10.25,2008,7,"Kansas"
9.73,2008,8,"Kansas"
9.25,2008,9,"Kansas"
8.85,2008,10,"Kansas"
8.51,2008,11,"Kansas"
7.98,2008,12,"Kansas"
8.07,2009,1,"Kansas"
9.22,2009,2,"Kansas"
9.45,2009,3,"Kansas"
9.54,2009,4,"Kansas"
9.86,2009,5,"Kansas"
10.04,2009,6,"Kansas"
9.88,2009,7,"Kansas"
10.19,2009,8,"Kansas"
10.13,2009,9,"Kansas"
9.78,2009,10,"Kansas"
9.5,2009,11,"Kansas"
8.77,2009,12,"Kansas"
8.66,2010,1,"Kansas"
9.32,2010,2,"Kansas"
9.71,2010,3,"Kansas"
10.18,2010,4,"Kansas"
10.38,2010,5,"Kansas"
10.32,2010,6,"Kansas"
10.69,2010,7,"Kansas"
10.7,2010,8,"Kansas"
10.48,2010,9,"Kansas"
10.13,2010,10,"Kansas"
10.03,2010,11,"Kansas"
9.43,2010,12,"Kansas"
9.45,2011,1,"Kansas"
9.73,2011,2,"Kansas"
10.33,2011,3,"Kansas"
10.72,2011,4,"Kansas"
11.04,2011,5,"Kansas"
11.15,2011,6,"Kansas"
11.32,2011,7,"Kansas"
11.29,2011,8,"Kansas"
11.02,2011,9,"Kansas"
10.55,2011,10,"Kansas"
10.45,2011,11,"Kansas"
9.98,2011,12,"Kansas"
10.23,2012,1,"Kansas"
10.71,2012,2,"Kansas"
10.81,2012,3,"Kansas"
11.15,2012,4,"Kansas"
11.28,2012,5,"Kansas"
11.69,2012,6,"Kansas"
11.74,2012,7,"Kansas"
11.72,2012,8,"Kansas"
11.52,2012,9,"Kansas"
11.29,2012,10,"Kansas"
10.96,2012,11,"Kansas"
10.9,2012,12,"Kansas"
10.7,2013,1,"Kansas"
11.31,2013,2,"Kansas"
11.25,2013,3,"Kansas"
11.64,2013,4,"Kansas"
12.12,2013,5,"Kansas"
12.19,2013,6,"Kansas"
12.16,2013,7,"Kansas"
12.15,2013,8,"Kansas"
11.84,2013,9,"Kansas"
11.72,2013,10,"Kansas"
11.49,2013,11,"Kansas"
10.92,2013,12,"Kansas"
10.98,2014,1,"Kansas"
11.17,2014,2,"Kansas"
11.79,2014,3,"Kansas"
12.67,2014,4,"Kansas"
12.75,2014,5,"Kansas"
12.6,2014,6,"Kansas"
12.78,2014,7,"Kansas"
12.78,2014,8,"Kansas"
12.4,2014,9,"Kansas"
12.78,2014,10,"Kansas"
12.25,2014,11,"Kansas"
11.38,2014,12,"Kansas"
11.37,2015,1,"Kansas"
11.75,2015,2,"Kansas"
12.09,2015,3,"Kansas"
13.08,2015,4,"Kansas"
12.98,2015,5,"Kansas"
12.75,2015,6,"Kansas"
12.36,2015,7,"Kansas"
12.48,2015,8,"Kansas"
12.29,2015,9,"Kansas"
12.39,2015,10,"Kansas"
12.83,2015,11,"Kansas"
12.33,2015,12,"Kansas"
11.88,2016,1,"Kansas"
12.57,2016,2,"Kansas"
13.17,2016,3,"Kansas"
13.45,2016,4,"Kansas"
13.79,2016,5,"Kansas"
13.3,2016,6,"Kansas"
13.06,2016,7,"Kansas"
13.17,2016,8,"Kansas"
12.92,2016,9,"Kansas"
5.87,2001,1,"Missouri"
6.11,2001,2,"Missouri"
6.42,2001,3,"Missouri"
6.55,2001,4,"Missouri"
7.42,2001,5,"Missouri"
8.15,2001,6,"Missouri"
8.04,2001,7,"Missouri"
7.92,2001,8,"Missouri"
7.22,2001,9,"Missouri"
6.86,2001,10,"Missouri"
6.63,2001,11,"Missouri"
6.37,2001,12,"Missouri"
6.16,2002,1,"Missouri"
6.37,2002,2,"Missouri"
6.46,2002,3,"Missouri"
6.63,2002,4,"Missouri"
7.72,2002,5,"Missouri"
8.22,2002,6,"Missouri"
8.05,2002,7,"Missouri"
7.92,2002,8,"Missouri"
7.23,2002,9,"Missouri"
6.62,2002,10,"Missouri"
6.45,2002,11,"Missouri"
6.11,2002,12,"Missouri"
5.99,2003,1,"Missouri"
6.02,2003,2,"Missouri"
6.25,2003,3,"Missouri"
6.85,2003,4,"Missouri"
7.76,2003,5,"Missouri"
8.05,2003,6,"Missouri"
7.92,2003,7,"Missouri"
7.85,2003,8,"Missouri"
6.97,2003,9,"Missouri"
6.92,2003,10,"Missouri"
6.67,2003,11,"Missouri"
6.17,2003,12,"Missouri"
6.01,2004,1,"Missouri"
6.08,2004,2,"Missouri"
6.57,2004,3,"Missouri"
6.86,2004,4,"Missouri"
7.66,2004,5,"Missouri"
7.91,2004,6,"Missouri"
7.94,2004,7,"Missouri"
7.88,2004,8,"Missouri"
7.29,2004,9,"Missouri"
6.66,2004,10,"Missouri"
6.57,2004,11,"Missouri"
6.14,2004,12,"Missouri"
5.97,2005,1,"Missouri"
6.3,2005,2,"Missouri"
6.45,2005,3,"Missouri"
6.81,2005,4,"Missouri"
7.73,2005,5,"Missouri"
8.16,2005,6,"Missouri"
8.04,2005,7,"Missouri"
7.93,2005,8,"Missouri"
7.22,2005,9,"Missouri"
6.85,2005,10,"Missouri"
6.72,2005,11,"Missouri"
6.24,2005,12,"Missouri"
6.32,2006,1,"Missouri"
6.47,2006,2,"Missouri"
6.65,2006,3,"Missouri"
7.23,2006,4,"Missouri"
8.17,2006,5,"Missouri"
8.45,2006,6,"Missouri"
8.46,2006,7,"Missouri"
8.34,2006,8,"Missouri"
7.81,2006,9,"Missouri"
7.33,2006,10,"Missouri"
6.75,2006,11,"Missouri"
6.48,2006,12,"Missouri"
6.61,2007,1,"Missouri"
6.4,2007,2,"Missouri"
6.83,2007,3,"Missouri"
7.41,2007,4,"Missouri"
7.99,2007,5,"Missouri"
8.96,2007,6,"Missouri"
8.86,2007,7,"Missouri"
8.93,2007,8,"Missouri"
7.89,2007,9,"Missouri"
7.29,2007,10,"Missouri"
7.37,2007,11,"Missouri"
6.88,2007,12,"Missouri"
6.58,2008,1,"Missouri"
6.68,2008,2,"Missouri"
6.94,2008,3,"Missouri"
7.7,2008,4,"Missouri"
8.85,2008,5,"Missouri"
9.29,2008,6,"Missouri"
9.3,2008,7,"Missouri"
9.17,2008,8,"Missouri"
8.45,2008,9,"Missouri"
8.4,2008,10,"Missouri"
7.9,2008,11,"Missouri"
7.2,2008,12,"Missouri"
7.17,2009,1,"Missouri"
7.48,2009,2,"Missouri"
8.04,2009,3,"Missouri"
8.31,2009,4,"Missouri"
9.44,2009,5,"Missouri"
9.91,2009,6,"Missouri"
9.76,2009,7,"Missouri"
9.86,2009,8,"Missouri"
9.24,2009,9,"Missouri"
8.54,2009,10,"Missouri"
7.71,2009,11,"Missouri"
7.42,2009,12,"Missouri"
7.13,2010,1,"Missouri"
7.34,2010,2,"Missouri"
7.72,2010,3,"Missouri"
8.7,2010,4,"Missouri"
9.98,2010,5,"Missouri"
10.33,2010,6,"Missouri"
10.81,2010,7,"Missouri"
10.57,2010,8,"Missouri"
9.73,2010,9,"Missouri"
9.42,2010,10,"Missouri"
9.06,2010,11,"Missouri"
8.07,2010,12,"Missouri"
7.92,2011,1,"Missouri"
8.2,2011,2,"Missouri"
8.85,2011,3,"Missouri"
9.36,2011,4,"Missouri"
10.47,2011,5,"Missouri"
10.88,2011,6,"Missouri"
11.2,2011,7,"Missouri"
11.36,2011,8,"Missouri"
10.31,2011,9,"Missouri"
10.02,2011,10,"Missouri"
9.22,2011,11,"Missouri"
8.68,2011,12,"Missouri"
8.66,2012,1,"Missouri"
8.9,2012,2,"Missouri"
9.33,2012,3,"Missouri"
10.06,2012,4,"Missouri"
10.9,2012,5,"Missouri"
11.53,2012,6,"Missouri"
11.31,2012,7,"Missouri"
11.49,2012,8,"Missouri"
10.46,2012,9,"Missouri"
9.89,2012,10,"Missouri"
9.2,2012,11,"Missouri"
9.03,2012,12,"Missouri"
9.02,2013,1,"Missouri"
9.45,2013,2,"Missouri"
9.64,2013,3,"Missouri"
9.85,2013,4,"Missouri"
11.75,2013,5,"Missouri"
12.41,2013,6,"Missouri"
12.55,2013,7,"Missouri"
12.37,2013,8,"Missouri"
10.94,2013,9,"Missouri"
10.23,2013,10,"Missouri"
9.88,2013,11,"Missouri"
9.18,2013,12,"Missouri"
8.92,2014,1,"Missouri"
9.08,2014,2,"Missouri"
9.85,2014,3,"Missouri"
10.63,2014,4,"Missouri"
11.95,2014,5,"Missouri"
12.48,2014,6,"Missouri"
12.38,2014,7,"Missouri"
12.2,2014,8,"Missouri"
11,2014,9,"Missouri"
10.64,2014,10,"Missouri"
10.09,2014,11,"Missouri"
9.43,2014,12,"Missouri"
9.43,2015,1,"Missouri"
9.57,2015,2,"Missouri"
9.68,2015,3,"Missouri"
11,2015,4,"Missouri"
12.05,2015,5,"Missouri"
12.89,2015,6,"Missouri"
12.78,2015,7,"Missouri"
12.59,2015,8,"Missouri"
11.68,2015,9,"Missouri"
11.29,2015,10,"Missouri"
11.25,2015,11,"Missouri"
10.59,2015,12,"Missouri"
9.14,2016,1,"Missouri"
9.23,2016,2,"Missouri"
10.06,2016,3,"Missouri"
10.36,2016,4,"Missouri"
11.93,2016,5,"Missouri"
12.59,2016,6,"Missouri"
12.28,2016,7,"Missouri"
12.4,2016,8,"Missouri"
11.26,2016,9,"Missouri"
7.03,2001,1,"Minnesota"
7.26,2001,2,"Minnesota"
7.31,2001,3,"Minnesota"
7.36,2001,4,"Minnesota"
7.87,2001,5,"Minnesota"
8.2,2001,6,"Minnesota"
8.26,2001,7,"Minnesota"
8.31,2001,8,"Minnesota"
7.69,2001,9,"Minnesota"
7.32,2001,10,"Minnesota"
7.27,2001,11,"Minnesota"
7.02,2001,12,"Minnesota"
7.05,2002,1,"Minnesota"
7.21,2002,2,"Minnesota"
7.11,2002,3,"Minnesota"
7.22,2002,4,"Minnesota"
7.51,2002,5,"Minnesota"
8.37,2002,6,"Minnesota"
7.98,2002,7,"Minnesota"
7.96,2002,8,"Minnesota"
7.63,2002,9,"Minnesota"
7.21,2002,10,"Minnesota"
7.14,2002,11,"Minnesota"
7.11,2002,12,"Minnesota"
7.14,2003,1,"Minnesota"
7.2,2003,2,"Minnesota"
7.33,2003,3,"Minnesota"
7.43,2003,4,"Minnesota"
7.76,2003,5,"Minnesota"
8.45,2003,6,"Minnesota"
8.26,2003,7,"Minnesota"
8.37,2003,8,"Minnesota"
7.71,2003,9,"Minnesota"
7.45,2003,10,"Minnesota"
7.22,2003,11,"Minnesota"
7.31,2003,12,"Minnesota"
7.34,2004,1,"Minnesota"
7.35,2004,2,"Minnesota"
7.47,2004,3,"Minnesota"
7.55,2004,4,"Minnesota"
7.94,2004,5,"Minnesota"
8.54,2004,6,"Minnesota"
8.79,2004,7,"Minnesota"
8.57,2004,8,"Minnesota"
8.28,2004,9,"Minnesota"
7.8,2004,10,"Minnesota"
7.65,2004,11,"Minnesota"
7.76,2004,12,"Minnesota"
7.49,2005,1,"Minnesota"
7.61,2005,2,"Minnesota"
7.75,2005,3,"Minnesota"
8.08,2005,4,"Minnesota"
8.32,2005,5,"Minnesota"
9.1,2005,6,"Minnesota"
8.74,2005,7,"Minnesota"
8.63,2005,8,"Minnesota"
8.76,2005,9,"Minnesota"
8.47,2005,10,"Minnesota"
8.13,2005,11,"Minnesota"
8.05,2005,12,"Minnesota"
8.12,2006,1,"Minnesota"
8.33,2006,2,"Minnesota"
7.98,2006,3,"Minnesota"
8.38,2006,4,"Minnesota"
8.81,2006,5,"Minnesota"
9.26,2006,6,"Minnesota"
9.45,2006,7,"Minnesota"
9.16,2006,8,"Minnesota"
8.7,2006,9,"Minnesota"
8.9,2006,10,"Minnesota"
8.67,2006,11,"Minnesota"
8.18,2006,12,"Minnesota"
8.63,2007,1,"Minnesota"
8.56,2007,2,"Minnesota"
8.85,2007,3,"Minnesota"
9.29,2007,4,"Minnesota"
9.23,2007,5,"Minnesota"
9.72,2007,6,"Minnesota"
9.75,2007,7,"Minnesota"
9.46,2007,8,"Minnesota"
9.03,2007,9,"Minnesota"
9.27,2007,10,"Minnesota"
9.09,2007,11,"Minnesota"
9.14,2007,12,"Minnesota"
9.14,2008,1,"Minnesota"
9.08,2008,2,"Minnesota"
9.17,2008,3,"Minnesota"
9.2,2008,4,"Minnesota"
9.78,2008,5,"Minnesota"
10.43,2008,6,"Minnesota"
10.75,2008,7,"Minnesota"
10.45,2008,8,"Minnesota"
10.22,2008,9,"Minnesota"
10.02,2008,10,"Minnesota"
9.77,2008,11,"Minnesota"
9.25,2008,12,"Minnesota"
9.29,2009,1,"Minnesota"
9.53,2009,2,"Minnesota"
9.72,2009,3,"Minnesota"
9.76,2009,4,"Minnesota"
10.11,2009,5,"Minnesota"
10.7,2009,6,"Minnesota"
10.93,2009,7,"Minnesota"
10.95,2009,8,"Minnesota"
10.11,2009,9,"Minnesota"
10.17,2009,10,"Minnesota"
9.97,2009,11,"Minnesota"
9.76,2009,12,"Minnesota"
9.68,2010,1,"Minnesota"
9.92,2010,2,"Minnesota"
10.04,2010,3,"Minnesota"
10.33,2010,4,"Minnesota"
10.59,2010,5,"Minnesota"
11.1,2010,6,"Minnesota"
11.41,2010,7,"Minnesota"
11.3,2010,8,"Minnesota"
11.08,2010,9,"Minnesota"
10.87,2010,10,"Minnesota"
10.63,2010,11,"Minnesota"
10.32,2010,12,"Minnesota"
10.28,2011,1,"Minnesota"
10.33,2011,2,"Minnesota"
10.5,2011,3,"Minnesota"
10.9,2011,4,"Minnesota"
11.23,2011,5,"Minnesota"
11.43,2011,6,"Minnesota"
11.6,2011,7,"Minnesota"
11.61,2011,8,"Minnesota"
11.77,2011,9,"Minnesota"
11.28,2011,10,"Minnesota"
10.62,2011,11,"Minnesota"
10.32,2011,12,"Minnesota"
10.76,2012,1,"Minnesota"
10.71,2012,2,"Minnesota"
10.94,2012,3,"Minnesota"
11.14,2012,4,"Minnesota"
11.3,2012,5,"Minnesota"
11.79,2012,6,"Minnesota"
11.84,2012,7,"Minnesota"
12.18,2012,8,"Minnesota"
12.09,2012,9,"Minnesota"
11.54,2012,10,"Minnesota"
11.03,2012,11,"Minnesota"
10.95,2012,12,"Minnesota"
11.01,2013,1,"Minnesota"
11.16,2013,2,"Minnesota"
11.2,2013,3,"Minnesota"
11.45,2013,4,"Minnesota"
